	Comments	Date	Likes	Number	Text	Time
185	-	25 February 2013	-	#127:	"For All the girls Exposing @ Felicity , BOYS could expose TOO. IF this thing CONTINUED at Next Felicity I AM thinking of coming without shirt at next events..... ~~~ Admin: You're welcome to. Try a lungi and veshti :) ""Exposed"". Pfft. When will people stop telling girls how to dress? If girls won't feel comfortable dressing however they want even here at IIIT with their batch mates and friends where will they feel comfortable?#127: For All the girls Exposing @ Felicity , BOYS could expose TOO. IF this thing CONTINUED at Next Felicity I AM thinking of coming without shirt at next events..... ~~~ Admin: You're welcome to. Try a lungi and veshti :) ""Exposed"". Pfft. When will people stop telling girls how to dress? If girls won't feel comfortable dressing however they want even here at IIIT with their batch mates and friends where will they feel comfortable?"	17:40
186	-	25 February 2013	-	#126:	However hard i tried i couldn't improve my cgpa( < 6 ).. i am on verge of suicide..  #hopelessguy#126: However hard i tried i couldn't improve my cgpa( < 6 ).. i am on verge of suicide..  #hopelessguy	17:38
187	-	25 February 2013	-	#125:	HEARTBREAKER .. A GIRL broke my friend's HEART and NOW ROAMING with a SENIOR ..IT HURTS HIM but what could he do... SO TO ALL THE GIRLS PLEASE SEE THERE ARE GUYS IN YOUR BATCH TOO AND TOO    ALL   THE THARKI SENIORS PLEASE LEAVE THE GIRLS OF JUNIOR BATCHES... ~~~ Personal view. Batch doesn't matter. Age, height , year, pg/ug, religion, northie-southie DON'T matter. People don't fall in love after checking ladki ka batch kaunsa hai. It just happens.	17:37
188	-	25 February 2013	-	#124:	I asked this junior girl out for a coffee and she politely refused because of upset stomach. But never got a chance again after that..The offer is still there ;) and in case you have coffee intolerance we can discuss other options :D	17:36
189	-	25 February 2013	-	#123:	Add to #53@IIIT Confessions: What I meant to say was that I was looking for a girl friend with your qualities :P	17:35
190	-	25 February 2013	-	#122:	Kaash mujhe bhi koi complement deta!!!#122: Kaash mujhe bhi koi complement deta!!!	17:33
191	-	25 February 2013	-	#121:	"Went outside to have dinner unlike my friends who ate the mess food and was on cloud nine until the security guard at the main gate said ""BBhaaaiiiiyyyaaaaa ID Card !!!!""#121: Went outside to have dinner unlike my friends who ate the mess food and was on cloud nine until the security guard at the main gate said ""BBhaaaiiiiyyyaaaaa ID Card !!!!"""	17:33
192	-	25 February 2013	-	#120:	Admin, will you be revealing yourself at some later point?#120: Admin, will you be revealing yourself at some later point?	17:17
193	-	25 February 2013	-	#119:	IIIT-H confessions.......has become like Vampire Diaries,..........It sucks......same luv u ...like u ...wish u were mine crap# Shawn Spencer	17:13
194	-	25 February 2013	-	#118:	I gave up my body building career for coding as the lab had better facilities compared to the gym.#118: I gave up my body building career for coding as the lab had better facilities compared to the gym.	17:11
195	-	25 February 2013	-	#117:	haha fc politics is so much fun if you're just a watcher...not so much fun for those involvd though :Dmy vote goes to whoever buys me an xbox from the money he'd swindle as a fc coord	17:09
196	-	25 February 2013	-	#116:	{ I love how the Compliments page uses {}. Sexily nerdy :) }#116: { I love how the Compliments page uses {}. Sexily nerdy :) }	17:06
197	-	25 February 2013	-	#115:	I love 'bad' (his last name) sir because is so adventurous. I wish we could trek alone in a dense forest.#115: I love 'bad' (his last name) sir because is so adventurous. I wish we could trek alone in a dense forest.	17:01
198	-	25 February 2013	-	#114:	got hots on 2 girls @ d same time,one 4m ug another 4m pg..#114: got hots on 2 girls @ d same time,one 4m ug another 4m pg..	16:53
199	-	25 February 2013	-	#113:	"Who all agree with me that the sports facilities in out campus suck?""#113: Who all agree with me that the sports facilities in out campus suck?"""	16:52
200	-	25 February 2013	-	#112:	@#106 So, just ask out. Don't hesitate. I am sure you wouldn't be disappointed..:) Well, can I have a few hints from your side so that I can confirm too. ~~~	16:52
201	-	25 February 2013	-	#111:	What is with this metal obsession in college? I did not enjoy the second nite at all! 3rd was way better, and our college bands rocked!#111: What is with this metal obsession in college? I did not enjoy the second nite at all! 3rd was way better, and our college bands rocked!	16:51
202	-	25 February 2013	-	#110:	I entered GH through its main gate and walked all the way to NBH. No one noticed !#110: I entered GH through its main gate and walked all the way to NBH. No one noticed !	16:45
203	-	25 February 2013	-	#109:	@102: Dude same is the case with me #FML~~~ #102: I have a very bad luck. By the time I make up my mind to propose a girl she gets committed to someone. By the time I make up my mind to ask some girl out she is already going out with someone. FML.	16:45
204	-	25 February 2013	-	#108:	"I was the one who wrote that Chit where I asked a gorgeous girl on stage.... ""Do you like the spelling of PANDEY?""#108: I was the one who wrote that Chit where I asked a gorgeous girl on stage.... ""Do you like the spelling of PANDEY?"""	16:43
205	-	25 February 2013	-	#107:	@#74  write his name in telugu there :P~~~ #74: North Indian girl and I've fallen for a Telugu guy. He doesn't get Hindi. I don't understand Telugu. Sigh.	16:43
206	-	25 February 2013	-	#106:	@ #60. more hints pls ... let me confirm,so that I can ask u out !~~~ #60: i really like a dulla. i wish he was a bit more indicative of his feelings. Keep getting mixed responses from him. otherwise, you totally ROCK. (you know me)	16:42
207	-	25 February 2013	-	#105:	While everyone was busy listening to Roja, yesterday, I was fucking the hooker I had called to campus! And guess what!? Most of my friends thought she was my girlfriend!#105: While everyone was busy listening to Roja, yesterday, I was fucking the hooker I had called to campus! And guess what!? Most of my friends thought she was my girlfriend!	16:39
208	-	25 February 2013	-	#104:	DDLJ #<terminator>~~~ I have no clue what this meant.	16:37
209	-	25 February 2013	-	#103:	I like a dual degree senior, not only because he got placed in Microsoft but also because he is very sweet, kind and flimsy like me. He was my TA earlier when I was in my 1st semester and he used to help me a lot. I came to know you are already committed but I am happy as long as you are happy. We will be together in afterlife for sure. Forever yours.	16:37
210	-	25 February 2013	-	#102:	I have a very bad luck. By the time I make up my mind to propose a girl she gets committed to someone. By the time I make up my mind to ask some girl out she is already going out with someone. FML.#102: I have a very bad luck. By the time I make up my mind to propose a girl she gets committed to someone. By the time I make up my mind to ask some girl out she is already going out with someone. FML.	16:29
211	-	25 February 2013	-	#101:	Hit the like button for everything a girl posts on facebook and reading it later to find its just crap.#101: Hit the like button for everything a girl posts on facebook and reading it later to find its just crap.	16:29
212	-	25 February 2013	-	#100:	Seeing my confession posted on the page and feeling like a god. #ForeverEverAlone#100: Seeing my confession posted on the page and feeling like a god. #ForeverEverAlone	16:29
213	-	25 February 2013	-	#99:	"Confession: I added some compliments from ""others"" to myself on the compliments page #foreveralone...#99: Confession: I added some compliments from ""others"" to myself on the compliments page #foreveralone..."	16:28
214	-	25 February 2013	-	#98:	I once sent a mail to my UG group saying harsh things about my batch mates and then confessed dat it was someone else:P#98: I once sent a mail to my UG group saying harsh things about my batch mates and then confessed dat it was someone else:P	16:28
215	-	25 February 2013	-	#97:	I hate it when people call me ...NAGAWAAaaa !!!#97: I hate it when people call me ...NAGAWAAaaa !!!	16:28
216	-	25 February 2013	-	#96:	"It seems that the ""frenzied"" guys of our batch are OKAY with PDA ""among themselves"" in campus (you can easily find four or five guys clinging to each other .... God knows whats going on in OBH !!) The scarcity of girls is clearly VISIBLE in the campus!!!"	16:07
217	-	25 February 2013	-	#95:	Everyone thinks I am an entrepreneur but all I do is suck up to people.	16:06
218	-	-	-	-	-	16:06
219	-	25 February 2013	-	#94:	 I come to Yuktahaar for sight-seeing :)#94:  I come to Yuktahaar for sight-seeing :)	16:01
220	-	25 February 2013	-	#93:	There are very less girls on the campus so after coming to IIIT I got a tendency to have crush on each and every sexy and gorgeous girl I see on campus or Off Campus.. In short this campus has turned me into a desperate guy ... :(#93: There are very less girls on the campus so after coming to IIIT I got a tendency to have crush on each and every sexy and gorgeous girl I see on campus or Off Campus.. In short this campus has turned me into a desperate guy ... :(	15:54
221	-	25 February 2013	-	#92:	I and a couple of my friends, when returning from club-8, urinated on the door to Kamal Sir's office, while people were still sitting in the lab.#92: I and a couple of my friends, when returning from club-8, urinated on the door to Kamal Sir's office, while people were still sitting in the lab.	15:53
222	-	25 February 2013	-	#91:	 OBH ground floor suddenly started making good food. I changed my registration to first floor and then they start making good food. FML.#91:  OBH ground floor suddenly started making good food. I changed my registration to first floor and then they start making good food. FML.	15:38
223	-	25 February 2013	-	#90:	So any ideas who made this page?#90: So any ideas who made this page?	15:34
224	-	25 February 2013	-	#89:	There is a junior girl whom I consider as my sister but I never told this to anyone. I feel really bad when someone abuses her.#89: There is a junior girl whom I consider as my sister but I never told this to anyone. I feel really bad when someone abuses her.	15:33
225	-	25 February 2013	-	#88:	"In love with a third year. I don't think I have ANY chance. She's outta my league. But I hope things go like in the movie ""Shes' Outta My League"". Will tell her before sem ends.#FirstYear"	15:19
226	-	25 February 2013	-	#87:	"I am a first year student in IIIT-H and I deeply admire and love a second year girl, not because she is any particularly ""hot"" but because she has an unique charm and intellectual elegance. I like her from the day I first registered in this college during admissions. She is not even older than me because I have come to this college in my… More second attempt at AIEEE. I was in some other college last year. But I could never manage more than cursory glances. I will go to the extent of saying that she is in dual degree Computational Natural Sciences. As far as I am concerned, you all know me too well. ;) Hope we know each other more than just facebook friends.#87: I am a first year student in IIIT-H and I deeply admire and love a second year girl, not because she is any particularly ""hot"" but because she has an unique charm and intellectual elegance. I like her from the day I first registered in this college during admissions. She is not even older than me because I have come to this college in my… More second attempt at AIEEE. I was in some other college last year. But I could never manage more than cursory glances. I will go to the extent of saying that she is in dual degree Computational Natural Sciences. As far as I am concerned, you all know me too well. ;) Hope we know each other more than just facebook friends."	15:13
227	-	25 February 2013	-	#86:	@57, If fat is the new sexy then sure! (y)#86: @57, If fat is the new sexy then sure! (y)	15:12
228	-	25 February 2013	-	#85:	I have a huge crush on a junior girl from past 4 years ....  she is in a relationship from past 4 years ...... I know her from past 4 years .....#85: I have a huge crush on a junior girl from past 4 years ....  she is in a relationship from past 4 years ...... I know her from past 4 years .....	15:09
229	-	25 February 2013	-	#84:	@#12 i am ur male counterpart~~~ #12: I secretly wish i was a guy sometimes :P...	15:01
230	-	25 February 2013	-	#83:	There are many stories in the campus about someone liking someone else and in many of those cases the person upon whom the crush is based upon gets to know about it and happens to like the person who has a crush on him/her. Now, the funny part is that both of them keep waiting for the right moment or for the other person to make a move ..... bas fir kya hota hai, wait karte karte college khatam ho jaata hai :P :-/#83: There are many stories in the campus about someone liking someone else and in many of those cases the person upon whom the crush is based upon gets to know about it and happens to like the person who has a crush on him/her. Now, the funny part is that both of them keep waiting for the right moment or for the other person to make a move ..... bas fir kya hota hai, wait karte karte college khatam ho jaata hai :P :-/	14:58
231	-	25 February 2013	-	#82:	"Concept of IIIT compliments is so ""GAY "" !#82: Concept of IIIT compliments is so ""GAY "" !"	14:57
232	-	25 February 2013	-	#81:	"There is this girl from 2nd Year, who keep staring at me, I don't know the reason. And I'm pretty certain that this is not a misunderstanding, because I have been said by my multiple friends at multiple times: ""Dude, she's staring at you."" . I have noticed it many times myself too. Whatever, the reason is..please say it to me , now that you have my contact number ;). I promise, I won't bite you. :P#81: There is this girl from 2nd Year, who keep staring at me, I don't know the reason. And I'm pretty certain that this is not a misunderstanding, because I have been said by my multiple friends at multiple times: ""Dude, she's staring at you."" . I have noticed it many times myself too. Whatever, the reason is..please say it to me , now that you have my contact number ;). I promise, I won't bite you. :P"	14:57
233	-	25 February 2013	-	#80:	*********u ******l , i wish you were a lil' less geeky sir....:( i like you a lot !! I was in your tute last semester ! :-/#80: *********u ******l , i wish you were a lil' less geeky sir....:( i like you a lot !! I was in your tute last semester ! :-/	14:54
234	-	25 February 2013	-	#79:	@ #71 correct !! i have helped her so much in past 3 days and what i get a thanku ? at least i deserve a kiss near jagruti tree .. :P#79: @ #71 correct !! i have helped her so much in past 3 days and what i get a thanku ? at least i deserve a kiss near jagruti tree .. :P	14:53
235	-	25 February 2013	-	#78:	I think my HSS ma'am has a fetish on me ;-)#78: I think my HSS ma'am has a fetish on me ;-)	14:53
236	-	25 February 2013	-	#77:	@#64 I know that feel bro.#77: @#64 I know that feel bro.	14:47
237	-	25 February 2013	-	#76:	u did not put a compliment ending with -> Bas fir college khatam ho jaata hai ~~~ I didn't understand this. And didn't think it was malicious. Help?	14:45
238	-	25 February 2013	-	#75:	People think Scribe was here to fag his ass off... Did IIITians took the abuse to their heart... Common, grow up... U r now matured !!!#75: People think Scribe was here to fag his ass off... Did IIITians took the abuse to their heart... Common, grow up... U r now matured !!!	14:44
239	-	25 February 2013	-	#74:	North Indian girl and I've fallen for a Telugu guy. He doesn't get Hindi. I don't understand Telugu. Sigh.#74: North Indian girl and I've fallen for a Telugu guy. He doesn't get Hindi. I don't understand Telugu. Sigh.	14:41
240	-	25 February 2013	-	#73:	As soon as the compliments page was up I was just refreshing to see who is the first person who will get a compliment :D#73: As soon as the compliments page was up I was just refreshing to see who is the first person who will get a compliment :D	14:37
241	-	25 February 2013	-	#72:	the boy danced as girl in BC dance ur sexy btw ... we should see more of u ...#72: the boy danced as girl in BC dance ur sexy btw ... we should see more of u ...	14:37
242	-	25 February 2013	-	#71:	"@ #65 Actually PG girls know well ""How to use boys for their benefit"".  --Issued in Public Interest#71: @ #65 Actually PG girls know well ""How to use boys for their benefit"".  --Issued in Public Interest"	14:36
243	-	25 February 2013	-	#70:	The faculty seems to have a knack of messing up with everything that is going stronger and stronger and the results show up the next time when the particular thing gets f****d up big time ! #Felicity2010 -> Felicity2011 #Placements2011->Placements2012#70: The faculty seems to have a knack of messing up with everything that is going stronger and stronger and the results show up the next time when the particular thing gets f****d up big time ! #Felicity2010 -> Felicity2011 #Placements2011->Placements2012	14:35
244	-	25 February 2013	-	#69:	While watching KAMASUTRA with one of my friends, we got so excited that we started a little experiment of our own :P#69: While watching KAMASUTRA with one of my friends, we got so excited that we started a little experiment of our own :P	14:35
245	-	25 February 2013	-	#68:	I am a Btech girl and have a huge crush on a guy. I am in third year and have been looking for that guy from past 8 months.I really like him a lot.I cannot just stay away from him. i think i am in love with him. not timepass waala but serious types#if u know what i mean he looks sooooo cute in red t shirt of ACM ICPC ( He was at ACM ICPC but… More all he got was a lousy tshirt but he is my honey bunny )As I am also a good looking girl I hesitate to even approach him and ask for friendship .What should I do ..Should i approach him or not or should I stop thinking about him.I really really want to talk to him. Please suggest what to do??.	14:34
246	-	25 February 2013	-	#67:	@admin please start a IIIT compliments as well. there are hell lot of people who would wanna do that.#67: @admin please start a IIIT compliments as well. there are hell lot of people who would wanna do that.	14:31
247	-	25 February 2013	-	#66:	Ever since this evening, when the page started updating, I've been doing NOTHING else, except scroll through and read each post.#66: Ever since this evening, when the page started updating, I've been doing NOTHING else, except scroll through and read each post.	14:31
248	-	25 February 2013	-	#65:	@ #44 tum se na ho paega!! . kya m.tech wale mar gaye hai ??#65: @ #44 tum se na ho paega!! . kya m.tech wale mar gaye hai ??	14:22
249	-	25 February 2013	-	#64:	<@IIIT> I was at ATM and a cute Mtech girl (i guess) was standing behind me. When I came out she asked If I have change for 500. [The machine was giving only 500's that day]. I just couldn't speak anything, kept stuttering machine is giving less than 100, no 500 , oh no no only 500's  She looked puzzled, I looked down in shame and came back to my room, with the right sentence repeating in my mind again and again :(#64: <@IIIT> I was at ATM and a cute Mtech girl (i guess) was standing behind me. When I came out she asked If I have change for 500. [The machine was giving only 500's that day]. I just couldn't speak anything, kept stuttering machine is giving less than 100, no 500 , oh no no only 500's  She looked puzzled, I looked down in shame and came back to my room, with the right sentence repeating in my mind again and again :(	14:22
250	-	25 February 2013	-	#63:	The girl with a gap and anchors so gr8 i have a huge crush on u ...#63: The girl with a gap and anchors so gr8 i have a huge crush on u ...	14:21
251	-	-	-	-	-	14:21
252	-	25 February 2013	-	#62:	@#44: Don't be afraid. First, become friends with him and then proceed accordingly and timely.#62: @#44: Don't be afraid. First, become friends with him and then proceed accordingly and timely.	14:12
253	-	25 February 2013	-	#61:	I really like this girl. But she's taller than me. I feel a lil awkward when I stand next to her. I haven't asked her out for the past one and a half year despite having a crush since day one.#61: I really like this girl. But she's taller than me. I feel a lil awkward when I stand next to her. I haven't asked her out for the past one and a half year despite having a crush since day one.	14:12
254	-	25 February 2013	-	#60:	i really like a dulla. i wish he was a bit more indicative of his feelings. Keep getting mixed responses from him. otherwise, you totally ROCK. (you know me)#60: i really like a dulla. i wish he was a bit more indicative of his feelings. Keep getting mixed responses from him. otherwise, you totally ROCK. (you know me)	14:10
255	-	25 February 2013	-	#59:	disadvantage of not having roomie is thinking of ur body as an amusement park ..#59: disadvantage of not having roomie is thinking of ur body as an amusement park ..	14:10
256	-	25 February 2013	-	#58:	"@#46, who is ignorant about sex-related stuff...Check ""A girl's guide to 21st century sex"" that is up on DC. I learnt everything I know watching that series and now I give gyaan to all my ignorant friends whose knowledge only comes from porn.#58: @#46, who is ignorant about sex-related stuff...Check ""A girl's guide to 21st century sex"" that is up on DC. I learnt everything I know watching that series and now I give gyaan to all my ignorant friends whose knowledge only comes from porn."	14:09
257	-	25 February 2013	-	#57:	"I think that the current M.Tech batches have WAY more hotter females than the UG crowd. I wish they'd give ""bhav"" to the UG guys!#57: I think that the current M.Tech batches have WAY more hotter females than the UG crowd. I wish they'd give ""bhav"" to the UG guys!"	14:08
258	-	25 February 2013	-	#56:	I wish there were more senior girls dating junior guys. If senior guys can date junior girls, why not us? #ug2k12 #Huge crush on senior#56: I wish there were more senior girls dating junior guys. If senior guys can date junior girls, why not us? #ug2k12 #Huge crush on senior	14:07
259	-	25 February 2013	-	#55:	I hate that Guys cant talk to Senior Girls without loads of awkwardness#55: I hate that Guys cant talk to Senior Girls without loads of awkwardness	14:04
260	-	25 February 2013	-	#54:	Security guards are no less than Rakhi Sawant. Both being very irritaing.#54: Security guards are no less than Rakhi Sawant. Both being very irritaing.	14:04
261	-	25 February 2013	-	#53:	Wondering what an amazing girl friend this page admin would make if he were a girl.#53: Wondering what an amazing girl friend this page admin would make if he were a girl.	14:03
262	-	25 February 2013	-	#52:	Running into a prof inside/outside the college and wondering whether to greet him or not.#52: Running into a prof inside/outside the college and wondering whether to greet him or not.	14:01
263	-	25 February 2013	-	#51:	Referring to your friends by their DC/CS nicks in public and releasing everyone around you thinking you are abusing somebody.#Pooker	14:01
264	-	25 February 2013	-	#50:	Chalking up counter strike strategies while going in an auto to kondapur with your friends for dinner and making the autowalla fear for his life as he thinks we are planning an assassination.#50: Chalking up counter strike strategies while going in an auto to kondapur with your friends for dinner and making the autowalla fear for his life as he thinks we are planning an assassination.	14:01
265	-	25 February 2013	-	#49:	Before Felicity Zombie Zone: Persuade your friends and form a counter strike clan,thinking we can beat any team from the college.After Felicity Zombie Zone: Shit dude never knew they were better players than you in the college else I would have asked them instead.	14:00
266	-	25 February 2013	-	#48:	To the Page Admin, Nice Job#48: To the Page Admin, Nice Job	14:00
267	-	25 February 2013	-	#47:	Always looking for the mail from the Librarian so that we can return overdue books for a dead cheap fine :P#47: Always looking for the mail from the Librarian so that we can return overdue books for a dead cheap fine :P	13:59
268	-	25 February 2013	-	#46:	I am so ignorant about sex-related topics. I didn't know the difference between transexual and eunuch and shemales for so long. I feel ashamed at my ignorance. I hope things can be different and we can have good sex ed classes.#46: I am so ignorant about sex-related topics. I didn't know the difference between transexual and eunuch and shemales for so long. I feel ashamed at my ignorance. I hope things can be different and we can have good sex ed classes.	13:59
269	-	25 February 2013	-	#45:	Always looking for the mail from the Librarian so that we can return overdue books for a dead cheap fine :P#45: Always looking for the mail from the Librarian so that we can return overdue books for a dead cheap fine :P	13:57
270	-	25 February 2013	-	#44:	I a first year m. tech girl and have a huge crush on one of my IRE TA. I don't think that hez aware of it and don't think he will approve of me as he is a b. tech guy and i am a m. tech girl. I approach him many times with doubts about my project, but he does not understand the hints. I wish he can be mine.#44: I a first year m. tech girl and have a huge crush on one of my IRE TA. I don't think that hez aware of it and don't think he will approve of me as he is a b. tech guy and i am a m. tech girl. I approach him many times with doubts about my project, but he does not understand the hints. I wish he can be mine.	13:57
271	-	25 February 2013	-	#43:	Looking at the the state of affairs, I don't think IIITians like to confess a lot. Heh :P#43: Looking at the the state of affairs, I don't think IIITians like to confess a lot. Heh :P	13:56
272	-	25 February 2013	-	#42:	Hmm.. by far the best one yet ... I slept with my bf for the first time in the cafe. Don't ask me when :P#42: Hmm.. by far the best one yet ... I slept with my bf for the first time in the cafe. Don't ask me when :P	13:56
273	-	25 February 2013	-	#41:	"I actually read the lessons from the book ""Resnik Halliday"" when asked by a senior to do so for the interview round of ""Mr n Miss Fresher"".#41: I actually read the lessons from the book ""Resnik Halliday"" when asked by a senior to do so for the interview round of ""Mr n Miss Fresher""."	13:56
274	-	-	-	-	-	13:56
275	-	25 February 2013	-	#39:	 I was drinking late night, suddenly i saw a flash of light.. and i dozed off to sleep..#39:  I was drinking late night, suddenly i saw a flash of light.. and i dozed off to sleep..	13:54
276	-	25 February 2013	-	#38:	@ADMIN do sumthing to increase activity on this page ...#38: @ADMIN do sumthing to increase activity on this page ...	13:49
277	-	25 February 2013	-	#37:	I just have be best at anything I do .. I just can't be mediocre ... i sometimes feel this attitude is not letting me explore other things#37: I just have be best at anything I do .. I just can't be mediocre ... i sometimes feel this attitude is not letting me explore other things	13:49
278	-	25 February 2013	-	#36:	Sometimes I wish girls were brave enough to express their feelings to the guy whom they like, even the guys ( especially in engineering cllgs like ours ) can be shy#36: Sometimes I wish girls were brave enough to express their feelings to the guy whom they like, even the guys ( especially in engineering cllgs like ours ) can be shy	13:49
279	-	25 February 2013	-	#35:	IIIT compliments page bhi shuru karo ... bahut se chutiyon ko compliment dena#35: IIIT compliments page bhi shuru karo ... bahut se chutiyon ko compliment dena	13:48
280	-	25 February 2013	-	#34:	I am tired of ppl giving so much importance to girls ... even the ugliest girls' pics manage to get 100 likes ... moreover, i feel the girls here dnt deserve so much attention ... there is much greener pasture outside of this shithole inst.#34: I am tired of ppl giving so much importance to girls ... even the ugliest girls' pics manage to get 100 likes ... moreover, i feel the girls here dnt deserve so much attention ... there is much greener pasture outside of this shithole inst.	13:48
281	-	25 February 2013	-	#33:	I should have stood my ground and opposed my parents in 12th. I'm more suited to doing humanities than engineering.#33: I should have stood my ground and opposed my parents in 12th. I'm more suited to doing humanities than engineering.	13:47
282	-	25 February 2013	-	#32:	"@#17 What you're saying is true of colleges like UCB, UT Austin, UIUC etc. At Harvard, Cornell, Stanford, Princeton, Yale, MIT, Purdue, Brown, Caltech and most other top tier colleges you can declare your… More major as late as the beginning of your 3rd year. You can also double major and minor. ""Whereas some students choose a major when first enrolling as an undergraduate at a school, others choose one after beginning their studies. Some schools forbid students from declaring a major until the end of their second academic year."""	13:46
283	-	25 February 2013	-	#31:	I have a big crush on a 1st yr girl bt just can't get the courage to tell her abt it ... moreover, even if she says yes, I think generation gap will make the relationship awkward #final yr student#31: I have a big crush on a 1st yr girl bt just can't get the courage to tell her abt it ... moreover, even if she says yes, I think generation gap will make the relationship awkward #final yr student	13:37
284	-	25 February 2013	-	#30:	Lost my virginity in the main building, near MSIT lab.#30: Lost my virginity in the main building, near MSIT lab.	13:36
285	-	25 February 2013	-	#29:	Still a virgin#29: Still a virgin	13:36
286	-	25 February 2013	-	#28:	I wanna do the Harlem Shake video, but all my friends think we are too old for this :'( ... #dulla :/#28: I wanna do the Harlem Shake video, but all my friends think we are too old for this :'( ... #dulla :/	13:36
287	-	25 February 2013	-	#27:	"Here I am sitting far away, wondering how life would've been if I were slightly bolder to strike up conversations with you and made friends with you, before I left. Both of us were pretty popular and knew each other's names, but sadly were just facebook friends. Those exchanges of casual glances at random places, set my pulses racing, but… More eventually left me feeling helpless, lost and mute. Here I am wondering, ""what if""...what if I reached out for a pic on farewell day instead of just letting you click it. Here I am, wondering what could have been.#27: Here I am sitting far away, wondering how life would've been if I were slightly bolder to strike up conversations with you and made friends with you, before I left. Both of us were pretty popular and knew each other's names, but sadly were just facebook friends. Those exchanges of casual glances at random places, set my pulses racing, but… More eventually left me feeling helpless, lost and mute. Here I am wondering, ""what if""...what if I reached out for a pic on farewell day instead of just letting you click it. Here I am, wondering what could have been."	13:35
288	-	25 February 2013	-	#26:	I feel frustrated at the lack of intellectual clubs that meet often at IIIT. Like a debate club, scrabble club, MUN club.#26: I feel frustrated at the lack of intellectual clubs that meet often at IIIT. Like a debate club, scrabble club, MUN club.	13:34
289	-	25 February 2013	-	#25:	Pyar karo to soch kar karo.... Agar dil tutega to bahut dard hoga......Phir bhi ek fyada hoga, aap angregi gaano se romantic gaane sunne lagoge......!!!!!	13:34
290	-	25 February 2013	-	#24:	 I saw one of my friend using fake facebook profile.#24:  I saw one of my friend using fake facebook profile.	13:31
291	-	25 February 2013	-	#23:	 I can't bring myself to trust anyone, or make any real friends in IIIT, even after being here for a few years.#23:  I can't bring myself to trust anyone, or make any real friends in IIIT, even after being here for a few years.	13:31
292	-	25 February 2013	-	#22:	Just before getting out of college I had a drinking session with a professor at his home.#22: Just before getting out of college I had a drinking session with a professor at his home.	13:31
293	-	25 February 2013	-	#21:	There are 3 kinds of people in IIIT... MasahariShakahari	13:30
294	-	25 February 2013	-	#20:	*******u *****r.... Sir i wish you were a bit more approachable... :( i like you ... a lottttttttt!!!#20: *******u *****r.... Sir i wish you were a bit more approachable... :( i like you ... a lottttttttt!!!	13:29
295	-	25 February 2013	-	#19:	I'm here in RGIIT.... people say it sucks....!!!! Well, I feel lucky that I'm in the most unique college of this country.... where the life is so full of fun and v r freeeeeeee....!!!! Although what i dreamt, i didnt get here...!! but i enjoyed so much here..  that I dont wanna go from here...!!!#19: I'm here in RGIIT.... people say it sucks....!!!! Well, I feel lucky that I'm in the most unique college of this country.... where the life is so full of fun and v r freeeeeeee....!!!! Although what i dreamt, i didnt get here...!! but i enjoyed so much here..  that I dont wanna go from here...!!!	13:29
296	-	25 February 2013	-	#18:	I was feeling so horny in Stat. methods for A.I. class by looking at a girl(who used to sit at the back with her brother), that I went bathroom, took a quick fap and came back to class. #True story	13:28
297	-	25 February 2013	-	#17:	Just read a confession that in US you can choose your  major after a couple of years. False. I am currently doing my undergrad in the US and I had to choose my major when I applied. Though I do have the flexibility to change my majors. Just though I'll put the facts out there and people just don't get to bitch about BS.#17: Just read a confession that in US you can choose your  major after a couple of years. False. I am currently doing my undergrad in the US and I had to choose my major when I applied. Though I do have the flexibility to change my majors. Just though I'll put the facts out there and people just don't get to bitch about BS.	13:28
298	-	25 February 2013	-	#16:	There's this girl from 2k11... Won't take any names, but I just wanna say that I think she'd be THE most desirable or sought-after girl in IIIT, if only she wasn't so haughty/arrogant... *Sigh*...#16: There's this girl from 2k11... Won't take any names, but I just wanna say that I think she'd be THE most desirable or sought-after girl in IIIT, if only she wasn't so haughty/arrogant... *Sigh*...	13:27
