	Comments	Date	Likes	Number	Text	Time
114	-	16 September 2017	-	#413	Raghava Reddy sir are you committed? if not, let's go on a date. Admin help me 😭😭#413 Raghava Reddy sir are you committed? if not, let's go on a date. Admin help me 😭😭	07:13
115	-	16 September 2017	-	#412	Coco cola pepsi venkat baaya sexy#412 Coco cola pepsi venkat baaya sexy	07:13
116	-	16 September 2017	-	#411	There's a guy whom I like He looks like Parth and called his bro I want him to be with me at Vayu Party #UG1toUG1 #s#411 There's a guy whom I like He looks like Parth and called his bro I want him to be with me at Vayu Party #UG1toUG1 #s	07:12
117	-	16 September 2017	-	#410	To all the pseudo-feminists:  not everything around you has a hidden sexist agenda.#410 To all the pseudo-feminists:  not everything around you has a hidden sexist agenda.	07:12
118	-	16 September 2017	-	#409	That jain girl in mtech. I see her with the footballer of prithvi(maybe). U look cute. Can we go out sometime? I am waiting for the next football match.Sorry I overheard your conversation and thus I came to know that u are a jain. I am a jain too. :)	07:11
119	-	16 September 2017	-	#408	I'm a UG1 student I have loved someone  Padhanisa like But haven't been able to talk properlyADMIN : PADHANISA LIKE O.O	07:11
120	-	16 September 2017	-	#407	Nikita ma'am I'm also from Jaipur. Where in Jaipur? Rajasthan.   Ready to wait and OJ#407 Nikita ma'am I'm also from Jaipur. Where in Jaipur? Rajasthan.   Ready to wait and OJ	07:11
121	-	16 September 2017	-	#406	Why is Pawan Kumar(Algo Proff.) so saddist, making grade drops and cutting attendance over leaving class.#406 Why is Pawan Kumar(Algo Proff.) so saddist, making grade drops and cutting attendance over leaving class.	07:10
122	-	16 September 2017	-	#405	I love this guy from UG-3 (Apex body) .I don't know his name coz I have never seen him around so much . Please tell me you are not taken and I will wait for you  ❣ ❣ ❣ ❣ ❣#405 I love this guy from UG-3 (Apex body) .I don't know his name coz I have never seen him around so much . Please tell me you are not taken and I will wait for you  ❣ ❣ ❣ ❣ ❣	07:10
123	-	16 September 2017	-	#404	"There is a guy in UG2K15. I want to talk about him. There is a rumor about him. When he dances, rains fall. Pigeons sleep. Flowers blossom. Winds blow. His name starts with ""s"" and ends with ""ukumar"".  Can you please teach me dance?#404 There is a guy in UG2K15. I want to talk about him. There is a rumor about him. When he dances, rains fall. Pigeons sleep. Flowers blossom. Winds blow. His name starts with ""s"" and ends with ""ukumar"".  Can you please teach me dance?"	07:10
124	-	16 September 2017	-	#403	There is this UG4 guy who keep touching us ( me and my friends )  during any interaction , we UG1 girls are afraid of him.ADMIN : WHO TF IS HE ? -_-	07:10
125	-	16 September 2017	-	#402	Considering that there are a significant amount of hate posts,  why dont we have a verbal purge in college? Hours in a week where one can say whatever they want to anyone on a page without anonymity.  After the hours, well you get the idea, lets forget this. Sounds good? Lets do it, some one take the initiative. Sounds bad? then shut the fuck up and stop the hate posts. You want to say something, say it on the face. Else shut the fuck up.#402 Considering that there are a significant amount of hate posts,  why dont we have a verbal purge in college? Hours in a week where one can say whatever they want to anyone on a page without anonymity.  After the hours, well you get the idea, lets forget this. Sounds good? Lets do it, some one take the initiative. Sounds bad? then shut the fuck up and stop the hate posts. You want to say something, say it on the face. Else shut the fuck up.	07:09
126	-	16 September 2017	-	#401	Sai chandu can you please leave arpita alone?  Bhai tujhse na ho payega. :)#401 Sai chandu can you please leave arpita alone?  Bhai tujhse na ho payega. :)	07:09
127	-	16 September 2017	-	#400	Arpita Dash ... Ekk doubt bolti kya !?? <3 :)#400 Arpita Dash ... Ekk doubt bolti kya !?? <3 :)	07:09
128	-	16 September 2017	-	#399	"To that special girl. You know who you are.""I want bonde Tava bonde"""	07:08
129	-	16 September 2017	-	#398	Is Shruti gupta maam dating someone from her batch? Please give us a chance to interact with you. You will be out of the college soon.#398 Is Shruti gupta maam dating someone from her batch? Please give us a chance to interact with you. You will be out of the college soon.	07:08
130	-	16 September 2017	-	#397	[UG2 girl] This confession is for the UG2 guy with gryffindor shirt. I wanted to say your smile like genelia dsouza and you look very cute in class. If you wear gryffindor shirt tomorrow i will consider it as a YES from your side.  -- Your secret admirer#397 [UG2 girl] This confession is for the UG2 guy with gryffindor shirt. I wanted to say your smile like genelia dsouza and you look very cute in class. If you wear gryffindor shirt tomorrow i will consider it as a YES from your side.  -- Your secret admirer	07:08
131	-	16 September 2017	-	#396	Who was the passout shining girl from m.tech. .... I love u#396 Who was the passout shining girl from m.tech. .... I love u	07:08
132	-	16 September 2017	-	#395	Who is the best stalker of the following -Himakar (people's choice) Anjan (my choice) Datta(jal house choice) Ganti(ground floor choice ) Rama Rohit (toppers choice ) Singham( wildcard because -itsme's choice )	07:08
133	-	16 September 2017	-	#394	Dear shritishma  Y u always b so mean & never give your notes to anyone in d batch except kanay gupta .... Notes likh kar bhi kya ukhadd liya :p#394 Dear shritishma  Y u always b so mean & never give your notes to anyone in d batch except kanay gupta .... Notes likh kar bhi kya ukhadd liya :p	07:07
134	-	16 September 2017	-	#393	Shritishma Reddy of UG2, I am crazy about you from the first day I saw you in college. I really want to talk to you but i don't know how to approach you and start some conversation.  But definitely I will talk to you soon. Your secret Admirer#393 Shritishma Reddy of UG2, I am crazy about you from the first day I saw you in college. I really want to talk to you but i don't know how to approach you and start some conversation.  But definitely I will talk to you soon. Your secret Admirer	07:07
135	-	16 September 2017	-	#392	"Hi .....I m bisexual guy, one among urs ....searching for a male partner to have  fun with ....can u tag ur ""beard"" hot friend whom u doubt to be a gay#392 Hi .....I m bisexual guy, one among urs ....searching for a male partner to have  fun with ....can u tag ur ""beard"" hot friend whom u doubt to be a gay"	07:07
136	-	16 September 2017	-	#391	My dear roommate (lol , you don't need this much respect ) Please don't use my bucket without asking me , I said you many times but still you continue doing the same thing  . Next time I will post this on your fb wall if you again ever use my bucket .  Doing like this is as stupid as singam( you know who because this confession is -itsme's confession )  -itsme +#391 My dear roommate (lol , you don't need this much respect ) Please don't use my bucket without asking me , I said you many times but still you continue doing the same thing  . Next time I will post this on your fb wall if you again ever use my bucket .  Doing like this is as stupid as singam( you know who because this confession is -itsme's confession )  -itsme +	07:06
137	-	16 September 2017	-	#390	For shritishma (UG-2) girrl you just stole my heart, please tell me that you are single. <3 <3#390 For shritishma (UG-2) girrl you just stole my heart, please tell me that you are single. <3 <3	07:06
138	-	15 September 2017	-	#389	There is this girl from UG-2 CSE who is short and very cute! Kind of lazy but stole my heart! <3#389 There is this girl from UG-2 CSE who is short and very cute! Kind of lazy but stole my heart! <3	20:05
139	-	15 September 2017	-	#388	How is UG2k16 so unbelievably good at football? I mean my batch can barely get starting XI.#388 How is UG2k16 so unbelievably good at football? I mean my batch can barely get starting XI.	19:57
140	-	15 September 2017	-	#387	Karthik Ganti sir , please leave my girlfriend . -hoping you will . -itssingamtroller(itsme)#387 Karthik Ganti sir , please leave my girlfriend . -hoping you will . -itssingamtroller(itsme)	19:57
141	-	15 September 2017	-	#386	"I dont know why that always shouts (you know like whom(singham)) ""Jai Maharastra"" .(I think he is from OBH D block) Why do you do that ?(may be to gain attention again you know like whom(singham)) . You also know that you are an idiot (just kidding , much more than that , but bad words are not allowed thats my i stooped just at idiot . ) Admin… More , I am sorry for using a bad word here (you know what (singham)) -itsagainme .@singam , you deserve this ?? No much more than this ."	19:57
142	-	15 September 2017	-	#385	How to deal with the depression of your friends getting placed way earlier before you and enjoying life, while you are dealing with fucking conference deadlines :( :(ADMIN : ENJOY LIFE EITHER IN COLLEGE OR AT YOUR JOB	19:49
143	-	15 September 2017	-	#384	You know why i feel a lot of disturbance in OBH ?? Not due to loud music(not music it is noise because it is unwanted :p ) but due Singham . Dont know why he shouts all the time (you he shouts like what). MAY BE HE THINGS HIMSELF COOL , but did not say him to stop (acting like that ) because we need something to laugh at :) -itsnotme (just kidding itsme :p ) ADMIN : SO MUCH HATE AND SARCASM :P	19:48
144	-	15 September 2017	-	#383	Tag that UG2k13 asshole :/#383 Tag that UG2k13 asshole :/	19:47
145	-	15 September 2017	-	#382	Mr.Abhishek nalla of UG2 please stop spying on the activities of others in your batch. Don't get worried if they are reading.#382 Mr.Abhishek nalla of UG2 please stop spying on the activities of others in your batch. Don't get worried if they are reading.	19:47
146	-	15 September 2017	-	#381	Continuing #360, Part 2: For the other girl, I didn't know tu half-Bengali hai. Kono din saathe aashbi. Sobai mile pandal dekhte jaabo.#381 Continuing #360, Part 2: For the other girl, I didn't know tu half-Bengali hai. Kono din saathe aashbi. Sobai mile pandal dekhte jaabo.	19:47
147	-	15 September 2017	-	#380	"Guys ! Comeon stop spamming LIFE@IIITH . Its really annoying. 1. First you post a post . 2. Then a remainder on the day before the event . 3. Then again post like ""About to start in 5 mins"" . Why all this stuff. 4. Adding to this there will be 1-2 mails saying THE SAME THING AGAIN AND AGAIN . 5. Again some idiots post in batch groups like IIIT - UG2klol groups .Now a days this increased with annoying BADMINTON AND TABLE TENNIS ."	19:28
148	-	15 September 2017	-	#379	Continuing #360 Special mentions to the girl from Bahrain. Lady, you stole our hearts in a jiffy. Also, weird that you mentioned the other coke nobody wants to talk about in public. #ForUG1FromUG2ADMIN : I GOT IT NOW :)	19:27
149	-	15 September 2017	-	#378	WOW Singampalli ! You are amazing , fabulous , terrific , wonderful (atleast thats what you feel of yourself and you want others to feel the same and you dont know thats not gonna happen) Atleast these days I saw you change a bit and became a little bit good than before(but remember minus infinity + little change is also minus infinity) With Love(just kidding - with Lots of Hate) -itsme :)#378 WOW Singampalli ! You are amazing , fabulous , terrific , wonderful (atleast thats what you feel of yourself and you want others to feel the same and you dont know thats not gonna happen) Atleast these days I saw you change a bit and became a little bit good than before(but remember minus infinity + little change is also minus infinity) With Love(just kidding - with Lots of Hate) -itsme :)	19:27
150	-	15 September 2017	-	#377	I am a girl from UG1 DASA . There is this really cute boy in UG1 CLD who keeps wearing weird pajama pants and headphones. i want to get to know you better if you are really interested please wear that weird pajama before mid sem (and hopefully never again :P)#377 I am a girl from UG1 DASA . There is this really cute boy in UG1 CLD who keeps wearing weird pajama pants and headphones. i want to get to know you better if you are really interested please wear that weird pajama before mid sem (and hopefully never again :P)	19:09
151	-	15 September 2017	-	#376	Jay Ganesh Jay Ganesh Jay Ganesh Deva, mata jaki paravati pita mahadeva. How was your internship experience at Zurich?ADMIN : ZURICH IS COOL DA :)	19:08
152	-	15 September 2017	-	#375	I wonder what the Stars in the sky speak to me.  Quietly dazzling in their black velvet.  Do they laugh? Looking at the idiots humans are. Are they sorrowful? Looking at the problems of minute humans. Do they cry? Just like a mother does for her child. Do they laugh? At the crap things humans kill each other for. Do they rejoice? That humans are not on one of their planets. Their silence means a thousand words. #deepthoughtsat0000ADMIN : THAT WAS GREAT :D	18:41
153	-	15 September 2017	-	#374	Hey Guys! Can you tag all those girls who are in Gurgaon (not necessarily single) ADMIN : WHAT YOU GONNA DO WITH THAT ? O.O	18:41
154	-	15 September 2017	-	#376	Yashwant Reddy sir, you are very simple and calm. Are you committed?#376 Yashwant Reddy sir, you are very simple and calm. Are you committed?	18:29
155	-	15 September 2017	-	#375	Coco Cola Pepsi Datta Bava Sexy Anyone interested can ask him a date#375 Coco Cola Pepsi Datta Bava Sexy Anyone interested can ask him a date	18:29
156	-	15 September 2017	-	#374	Pranav sir, I love the way you flaunt your slim ass around the campus. Let me break it in bold, girls  of my batch are mad behind it. I wonder when will you start catching the signs we drop for u.<3#374 Pranav sir, I love the way you flaunt your slim ass around the campus. Let me break it in bold, girls  of my batch are mad behind it. I wonder when will you start catching the signs we drop for u.<3	18:21
157	-	15 September 2017	-	#373	#not a confession #suggestion .... couples ko oyo rooms dilwa do IIIT ki hawaye kaafi garam hone lagta hai evening mai........ koi hum singles ka bhi soocho.... :P :P#373 #not a confession #suggestion .... couples ko oyo rooms dilwa do IIIT ki hawaye kaafi garam hone lagta hai evening mai........ koi hum singles ka bhi soocho.... :P :P	18:16
158	-	15 September 2017	-	#372	Hey admin, I like how fast you are posting things, are you high or something?ADMIN: NA , JUST JOBLESS :P	18:16
159	-	15 September 2017	-	#371	Dear Vikrant(UG3) sir, one of your batch mates told me that you like to fantasize. I want you share some of them with mee also.#371 Dear Vikrant(UG3) sir, one of your batch mates told me that you like to fantasize. I want you share some of them with mee also.	18:13
160	-	15 September 2017	-	#370	Are the ug1 Dasa girls committed already 😭	18:12
161	-	15 September 2017	-	#369	I love youuuu Adminnn❤❤❤❤😘😘ADMIN : I LOVE YOU TOO <3	18:04
162	-	15 September 2017	-	#368	siddhartha jain sir , kabhi CSGO chhod kar mujhe bhi dekh liya karo ;* you with your lady purse look soo damn hottt#368 siddhartha jain sir , kabhi CSGO chhod kar mujhe bhi dekh liya karo ;* you with your lady purse look soo damn hottt	18:03
163	-	15 September 2017	-	#367	lata ma'am faaaad hai !!!#367 lata ma'am faaaad hai !!!	18:03
164	-	15 September 2017	-	#366	There is a passout girl from MTech. She is a bong Beauty. I miss her in the College. Whenever you come to Hyd plzz give a sign of your presence ;) :-*#366 There is a passout girl from MTech. She is a bong Beauty. I miss her in the College. Whenever you come to Hyd plzz give a sign of your presence ;) :-*	18:03
165	-	15 September 2017	-	#365	Admin where did you get internship? :)ADMIN : NO COMMENTS	18:02
166	-	15 September 2017	-	#364	Is vemula nikhil chakraborty from ug4 commited??, I wanted to date him <3 <3#364 Is vemula nikhil chakraborty from ug4 commited??, I wanted to date him <3 <3	18:02
167	-	15 September 2017	-	#363	Sabka Bhala karega tera Arjun Bhai _/\_	18:02
168	-	15 September 2017	-	#362	You are so smart. Guy with hoodie name Sanky.#362 You are so smart. Guy with hoodie name Sanky.	18:02
169	-	15 September 2017	-	#361	That is really bad, dear admin, you got busy with a fellow intern? Seriously? Was she hot?ADMIN : WAS HE HOT * .. OF COURSE HE IS :P	18:01
170	-	15 September 2017	-	#360	The new short girls who entered college this year, are the wildest in spirit I ever met. More power to you, ladies. #ForUG1FromUG2#360 The new short girls who entered college this year, are the wildest in spirit I ever met. More power to you, ladies. #ForUG1FromUG2	18:00
171	-	15 September 2017	-	#359	Regatte sir I love you and your songs!ADMIN: I LOVE YOU TOO :P	17:59
172	-	15 September 2017	-	#358	Sh*bh*m Sh*rm* jab se tumhe dekha h kisi kaam me man nhi lagta   sirf  tumhare baare me sochti hu me vahi hu jise tum ne bahut baar dekha h 😍😍😘😘😘ADMIN : * kyun? XD	17:58
173	-	15 September 2017	-	#357	i was walking one day when i turned around and suddenly walking towards me. I had never realised before that he is actually HOTTTT!!!! I am so mind fucked that i didn't realise this even after 2 years in college. JayPeee muah muah muah  ;* Keep hitting the gym. Wouldn't mind those long arms wrapped around me. Someone please tag him fast!!!ADMIN : :O :O :O	17:58
174	-	15 September 2017	-	#356	Teddy Sir from UG2 so hot. Sir I m ur fan from UG1. Plz come out in ur grey shorts#356 Teddy Sir from UG2 so hot. Sir I m ur fan from UG1. Plz come out in ur grey shorts	17:57
175	-	15 September 2017	-	#355	Mansi, you were looking seriously beautiful in salwar suit. Sach mein lagaa ki yaar pat jaye toh bahut sahi hota.#355 Mansi, you were looking seriously beautiful in salwar suit. Sach mein lagaa ki yaar pat jaye toh bahut sahi hota.	17:57
176	-	15 September 2017	-	#354	I am new to IIIT. Just checked this page. Really enjoyed reading a few confessions. Why does it look so dead? Please make it active again, admin!ADMIN : WE'RE BACK :D	17:56
177	-	15 September 2017	-	#353	Athres (pg2) ,you are so cute .. Your smile  ;) .. OMG <3 Why don't you ask me out ???#353 Athres (pg2) ,you are so cute .. Your smile  ;) .. OMG <3 Why don't you ask me out ???	17:54
178	-	15 September 2017	-	#352	Beloved DCR of ug2k14 is in love. So apparently  DCR (Defeated CR) ain't defeated anymore.  #DCR_strikes_back#352 Beloved DCR of ug2k14 is in love. So apparently  DCR (Defeated CR) ain't defeated anymore.  #DCR_strikes_back	17:53
179	-	15 September 2017	-	#351	Aayush Naik is so cute, caring and nice. I REALLY like him <3. He acts like he doesn't care about anything or anyone, but once you get to know him he's the nicest. I just wanna hug him :). I hope I can be with him someday.	17:53
180	-	15 September 2017	-	#351	Mtech CSIS student PG1 guy..from the sources I could only figure out your name..probably it is Hillol..want to figure out more bout you..will u be my date??#351 Mtech CSIS student PG1 guy..from the sources I could only figure out your name..probably it is Hillol..want to figure out more bout you..will u be my date??	17:53
181	-	15 September 2017	-	#350	This is for a 2k15 CND guy who is in prithvi house and looks like panda and sings very well. Sir you are cute and I like you very much. Aapko pehli bar prithvi house ke freshers practice me dekha tha aur tabhi se aap mujhe pasand aa gae ho. Lekin aap itna sharmate kyu ho baat karne me sir. Aapse baat karke mera din ban jata. Sir aap ignore mat kiya karo bahut bura lagta hai. I love you sir aap mere sath relationship me aa jao na 😘😘.	17:52
182	-	15 September 2017	-	#349	Yaar, please make the confessions page active again...miss all the fun :'( This helped me cope through the last sem #MakeConfessionsGreatAgainADMIN : HERE WE ARE :D	16:24
183	-	15 September 2017	-	#348	Is this page dead ?ADMIN : NOT YET :)	16:22
184	-	-	-	-	-	16:22
185	-	25 March 2017	-	#347	Girl in m.tech 1st yr.Tall,wears specs,chubby cheeks, curly hair, very fair, perfect smile,looks very cute and have sweet and soothing voice.Was wearing orange T-shirt n was there in DB lecture today.Someone please tell her name or tag her if you recognize who she is from the description.I just hope she is single.#347 Girl in m.tech 1st yr.Tall,wears specs,chubby cheeks, curly hair, very fair, perfect smile,looks very cute and have sweet and soothing voice.Was wearing orange T-shirt n was there in DB lecture today.Someone please tell her name or tag her if you recognize who she is from the description.I just hope she is single.	11:54
186	-	25 March 2017	-	#346	I had a question , Why CHD branch has been closed ? The guys from UG2 CHD are so hot , especially the Gujju guy. PS. I am a guy from UG1#346 I had a question , Why CHD branch has been closed ? The guys from UG2 CHD are so hot , especially the Gujju guy. PS. I am a guy from UG1	11:54
187	-	25 March 2017	-	#345	##       A guy from ug-1 Subramanyan == Alien🤡 How can he do such an alienware coding. He is so hot.#345 ##       A guy from ug-1 Subramanyan == Alien🤡 How can he do such an alienware coding. He is so hot.	11:54
188	-	25 March 2017	-	#344	Karthik Ganti sir, i am your junior. Sir, once come to PT in your blue shorts. I really miss seeing you in those shorts. I think it is very attractive.#344 Karthik Ganti sir, i am your junior. Sir, once come to PT in your blue shorts. I really miss seeing you in those shorts. I think it is very attractive.	11:53
189	-	11 March 2017	-	#343	@singampalli , This is for you .  Don't ever think that you know everything and others know nothing .  You know you are nothing except your show . What makes you think you are great ? (Admin please post my confession .)#343 @singampalli , This is for you .  Don't ever think that you know everything and others know nothing .  You know you are nothing except your show . What makes you think you are great ? (Admin please post my confession .)	18:19
190	-	11 March 2017	-	#342	What's going on between Ravi Teja sir and Vaishnavi ? I see them a lot together#342 What's going on between Ravi Teja sir and Vaishnavi ? I see them a lot together	18:19
191	-	11 March 2017	-	#341	"Whenever i pass by some UG2 guy, I don't know why i get surrounded by ""MC waali feelings"". I am so disturbed and can't sleep at night. Someone please tag him , I beg.#341 Whenever i pass by some UG2 guy, I don't know why i get surrounded by ""MC waali feelings"". I am so disturbed and can't sleep at night. Someone please tag him , I beg."	18:18
192	-	11 March 2017	-	#340	Being my last year in the college, i feel sad that i have to leave this green pasture of cultural and intellectual greenery, its fertile academic soil and its cows. I'll miss the 'Girl you really need to stop saying 'ENTI DAAAAA's' and the 'I LOU YOU E-'. Buh bye campus, and see you next time suckers.#340 Being my last year in the college, i feel sad that i have to leave this green pasture of cultural and intellectual greenery, its fertile academic soil and its cows. I'll miss the 'Girl you really need to stop saying 'ENTI DAAAAA's' and the 'I LOU YOU E-'. Buh bye campus, and see you next time suckers.	18:17
193	-	11 March 2017	-	#339	Doesn't the LE Guy , Jyotish ever come out of his room ? I would love to talk to him. ADMIN : YEAH RI8 :/	18:16
194	-	11 March 2017	-	#338	R****! ;) you have a sweet and sexy voice... you should talk more... xDADMIN :  XD	18:15
195	-	11 March 2017	-	#337	Hi my name is Anam n I hav done this really soulfull track for u, Ye gana mene apne sache laand se likha hai... or daato se bhi,So for 1 more tym, 1 baar fir se, me takraya 1 ladki se, Meri cofi uske kapdo pe or pyaar hua mujhko fir se, I thot ispe style maroo, ya ulhjaoo apni baato se, Kapde badalne phir room le jaaoo, or utaroo apne haato… More se, Phir vo boli I'm sorry, bhaiya apki cheese todhi, be saali bhaiya kisko boli my o v ben ki lodi, ... chal bhadh me ja, tu nahi to koi ladka he sahi, Tu gaand mara, mere liye ladko ki kami nahi, But I wish koi to aa jaye, ruk jaye ye raat ka jharna, Bhagwaan meri vinti sun lo mujhko virgin nahi marna, Koi 2nd hand he dilva do, but this tym shud b less then 50, I'm sick of makin out wid maniquines n fucking deadbodies.	18:14
196	-	11 March 2017	-	#336	Rounak Mundra... why are you roaming all alone nowadays. Don't you have any friends? You are digging a hole for yourself.	18:14
197	-	11 March 2017	-	#335	Here I Confess!!!! ..  I saw a guy from Mtech in CS . Nice beard . macho body .  I guess his name is sandeepan baidiya (sorry if i spell it wrong)  .wow!!!! what a guy ! I have a huge crush on u sandeep !!	18:12
198	-	11 March 2017	-	#334	Mtech. 1st year guy who plays badminton....I think your first name is Sachin..you have a really nice sense of humour and look really cute  :D Hope to see you again on badminton court! ^_^#334 Mtech. 1st year guy who plays badminton....I think your first name is Sachin..you have a really nice sense of humour and look really cute  :D Hope to see you again on badminton court! ^_^	18:12
199	-	11 March 2017	-	#333	I am a girl from ug2k15, There was a hot guy Jo gym Mai atta tha and used to workout by taking his t-shirt off 'ufffff ' aur vo pullups bhaut easily kar leta hai. Bygod, He is having the best shape in ug2k15 . I am in love with him 😍😍😍ADMIN : TAG HIM TOO :P	18:12
200	-	11 March 2017	-	#332	I just love the short L.E. guy who is in 2nd year. I have seen so him so many times in north mess!!. His smile though <3. PS: Someone tag him , PG girl here PPS: He is other one who doesn't hang out with girls	18:10
201	-	11 March 2017	-	#331	"what an ""IDIOT"" (puri's ) vasant is ... ? why is he not talking with her now ? they make a cute pair .. I want them together again#331 what an ""IDIOT"" (puri's ) vasant is ... ? why is he not talking with her now ? they make a cute pair .. I want them together again"	18:09
202	-	11 March 2017	-	#330	To the most prettiest girl in IIIT: Priyanka Suresh, I wanna date you <3 Those eyes <3	18:08
203	-	11 March 2017	-	#329	To Aishwarya sunil. How tall are you ma'am ?  From a UG1 guy	18:08
204	-	11 March 2017	-	#328	Tanmay Sir, you are so cute. Please don't try to follow me. I like u as my friend , but their is a limit to which you should remain. Dekho aapko samajh toh aa gaya hoga ki main kaun ho. So please soch samajh ke harkate kiya karo.#328 Tanmay Sir, you are so cute. Please don't try to follow me. I like u as my friend , but their is a limit to which you should remain. Dekho aapko samajh toh aa gaya hoga ki main kaun ho. So please soch samajh ke harkate kiya karo.	18:06
205	-	11 March 2017	-	#327	Is polepally sir from UG2 committed? i really like him alot.#327 Is polepally sir from UG2 committed? i really like him alot.	18:05
206	-	11 March 2017	-	#326	hey Poojitha @UG2k14 ,  We were so close from 2nd year till last month and suddenly I dont know what happened to you and now you chose that mallu over telugu .Now its my turn to make u jealous and its quite in progress now as u can notice me with a girl every night but I still have feelings for u and i am ready to leave her for u. Please come back Poo.ADMIN : YOU STILL HAVE FEELINGS ON HER? THEN ASK HER OUT MAN :/	18:01
207	-	11 March 2017	-	#325	"Please lock your doors when you go to class, securely keep your laptops ,keep your wallets  near you, already lot of them have been stolen . But still lot of the students live under the illusion of security . Because remember "" a thief in a hostel is never caught "" , because it can be anyone , literally anyone , you never know . Will you… More notice losing 70 rs from your wallet randomly every month ?  No , you never will .They have a pattern to do things .  ""Yeh Bik gayi Gormint "". I have lost around 2000 in the past 4 years .  - a sincere mild kleptomaniac hostler  PS : don't buy locks from stationary , they can be opened with a single key."	18:00
208	-	11 March 2017	-	#324	surya soujanya  are u single  cause im ready to mingle :pADMIN : SOUJANYA :D .	17:56
209	-	11 March 2017	-	#323	Found a condom in the ground. Get a room perverts.#323 Found a condom in the ground. Get a room perverts.	17:55
210	-	4 March 2017	-	#322	Srinivas and Sravya u look beautiful together , are you guys committed? please tell me its not true bcoz im crazy for him and wana date himADMIN : SIR , PLEASE SAY THAT YOU'RE SINGLE :D	12:28
211	-	4 March 2017	-	#321	S.Reddy - U are a TA and still don't accept friend requests.#321 S.Reddy - U are a TA and still don't accept friend requests.	12:28
212	-	4 March 2017	-	#320	This is for Mtech 1st yr girl - I am frm Mtech cse & I like Aditi sometimes when you are near. send me frnd req as I dont want to be desperate :-D ADMIN : YOU LIKE HER OR ADITI ? O.o	12:24
213	-	4 March 2017	-	#319	Avinash Kalivarapu you stole my heart , please return it with your love added or else I will complaint to cops.  Address : Parijat Nivas. Make it ASAP ADMIN : SIR , TOO MANY ON YOU ;)#319 Avinash Kalivarapu you stole my heart , please return it with your love added or else I will complaint to cops.  Address : Parijat Nivas. Make it ASAP ADMIN : SIR , TOO MANY ON YOU ;)	12:23
214	-	4 March 2017	-	#318	https://www.facebook.com/AvinashTheTrendingUsername says everything. You always trend in our hearts <3 <3	12:23
215	-	4 March 2017	-	#317	Is eshitha jaiswal of Ug-4 single xD. I attend itws lab just to see her xD	12:22
216	-	4 March 2017	-	#316	Hey ! This is to the ug2k14 girl.Her name starts with A.Are you single??ADMIN : YEAH SHE'S -_- . THERE ARE TOO MANY GIRLS DUDE :/	12:22
217	-	4 March 2017	-	#315	Ravi Teja sir , please give a clarification on your relationship status :D#315 Ravi Teja sir , please give a clarification on your relationship status :D	12:21
218	-	4 March 2017	-	#315	Any Benagli available for date in our romantic IIIT campus <3 <3 All Bengalis are so damn cute.......ADMIN : BENGALIS :D	12:21
219	-	4 March 2017	-	#314	I am in love with mansi singh, my baby. Pat ja warna shubhi to hai hi#314 I am in love with mansi singh, my baby. Pat ja warna shubhi to hai hi	12:20
220	-	4 March 2017	-	#313	Siddhartha sir apki nazakat ke kya kehne. Mai apki wing me ata tha hamesha, apne kabhi bhav he ni dia :'(.  I hate you for betraying me like this.  Mai ladki ni hu toh kya hua, I thought ap mujhe pasand karte ho. :'( #NiKaroBeymani #MaiHuMotuPatluNemani :)#313 Siddhartha sir apki nazakat ke kya kehne. Mai apki wing me ata tha hamesha, apne kabhi bhav he ni dia :'(.  I hate you for betraying me like this.  Mai ladki ni hu toh kya hua, I thought ap mujhe pasand karte ho. :'( #NiKaroBeymani #MaiHuMotuPatluNemani :)	12:20
221	-	4 March 2017	-	#312	Musu musu hasi dil milaye-le. Varun kabhi kabhi kam hilaye-le. Varun sir ur ass is hot. I dnt understand why do you roam around with that shubhi girl always. Please be with me too sometimes.  #KissMeBaby #ThatAssIsMineADMIN : HIS ASS THOUGH :*	12:19
222	-	4 March 2017	-	#311	WTF - IIITH has a committee for dogs. Please arrange cleaned glasses near Water Filters first! #NewtoIIITH #PhDStudentADMIN : TRUE (Y)	12:18
223	-	4 March 2017	-	#310	Why is puchu sir called puchu? is there some meaning behind it or is it just because he likes to be called that?ADMIN : BECAUSE HE'S PUCHU SIR :p	12:18
224	-	4 March 2017	-	#309	Akkireddy sir ?  a badass who is seen as a good person a good person who is seen as  badass  but man what an attitude#309 Akkireddy sir ?  a badass who is seen as a good person a good person who is seen as  badass  but man what an attitude	12:17
225	-	4 March 2017	-	#308	Barely able to find beautiful girls in IIT H. If you exist, do show up! - IIT * alumini	12:17
226	-	4 March 2017	-	#307	"I was watching back to the future last year with my mom.  The scene where marty and his mom kiss comes on.  there's noticeable tension, she shuffles her leg a b it.  i have to leave, so I asked her if she wants something to drink.  when I co me back, she sits right next to me, leg pressing up on mine.  she asks me what I  thought of the… More previous scene.  she undid her blouse, unzipped my pants and started sucking my dick.  we made passionate love on the couch for an hour and I cum inside her.  once we're done, she puts her hands on my chest and starts laughing.  I ask her what;s so funny.  ""You don't know what day it is, do you?"" I checked my phone and it said April 1, 2016.  She fooled me pretty good.ADMIN : :)"	12:16
227	-	4 March 2017	-	#306	one time I was feeling thirsty so I went to get a drink.  I accidentally left a trap porn site open and my mom happened to see it.  I panicked and slapped her.  sorry mom...fuckADMIN : WTF :/	12:15
